customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,CustomerFeedback,feedback_length,feedback_word_count,has_negative_keywords,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic
9743-DQKQW,0,0,0,3.0,0,0,25.1,79.8,6972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,"I have been a customer with this internet provider for 3 months Now and I am very satisfied with the service. The monthly charges are reasonable at $25.1 and I appreciate the convenience of being able to pay with an electronic check. The DSL internet service has been reliable and I have experienced No issues with connectivity. Overall, I am happy with my experience and have No plans to switch providers.",406,71,1,0.0036001147446930583,19.95,1,0,1,0,1,0
9537-JALFH,0,1,1,69.0,1,0,19.9,1356.7,4201,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,"I have been a customer with this company for almost 6 years Now and have been satisfied with their service overall. The automatic bank transfer payment method is convenient and hassle-free. However, I do wish they offered internet service as part of my plan, as I currently have to pay for it separately. Other than that, I have No complaints and am happy to continue with my two-year contract.",394,69,0,0.004736967388716972,19.38142857142857,0,1,1,0,0,0
7446-YPODE,1,0,0,11.0,1,0,60.25,662.95,1488,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,"I have been a customer with this DSL internet service provider for 11 months Now on a month-to-month contract. I have had No issues with churning and have been satisfied with the service overall. The monthly charge of $60.25 is reasonable for the internet speed and reliability I receive. I appreciate the convenience of automatic bank transfers for payment. Overall, I am happy with my experience with this provider.",417,69,1,0.04049059139784946,55.24583333333334,0,0,4,1,1,0
4803-LBYPN,0,1,1,34.0,1,0,20.8,635.9,7349,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,"I have been a customer with this company for over 2 and a half years Now and I have had a positive experience overall. The monthly charges are very reasonable at $20.8 and I appreciate the flexibility of the month-to-month contract. 

However, I do wish that they offered internet service as I am currently using a different provider for that. Also, I prefer to pay my bills by mailing a check, so I am glad that this company accommodates that payment method.

Overall, I am satisfied with the service and have No complaints.",529,93,0,0.0028303170499387673,18.16857142857143,0,0,1,0,1,0
2193-SFWQW,0,1,1,72.0,1,0,111.95,8033.1,403,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,"I have been a customer with this company for 6 years Now, and I have been extremely satisfied with the service. The fiber optic internet has been reliable and fast, and I have never experienced any issues with connectivity. The automatic bank transfer payment method is convenient and hassle-free. The monthly charges of $111.95 are reasonable for the quality of service I receive. Overall, I have No complaints and would highly recommend this company to others.",462,76,1,0.27779156327543425,110.04246575342466,0,1,8,1,0,0
5090-EMGTC,0,1,0,59.0,1,1,100.05,6034.85,9783,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,0,"I have been a customer with this company for nearly 5 years and have been very satisfied with their fiber optic internet service. The monthly charges of $100.05 are reasonable for the quality of service I receive. I appreciate being able to pay by mailing a check, as it is convenient for me. Overall, I have had No issues with the company and have No plans to churn in the near future. Highly recommend their services.",419,76,1,0.010226924256363078,100.58083333333335,0,0,6,1,0,0
5016-ETTFF,0,0,0,10.0,0,0,29.5,255.25,7469,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,"I decided to churn after 10 months of using this DSL internet service. The monthly charges of $29.5 were reasonable, but the slow internet speeds and unreliable connection were frustrating. Additionally, having to mail in a check for payment was inconvenient and outdated. I ultimately decided to switch to a different provider offering faster and more reliable service.",370,58,1,0.003949658588833846,23.204545454545453,0,0,2,1,1,0
2330-PQGDQ,0,1,1,51.0,1,0,84.2,4299.75,2769,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,"I have been a customer with this company for over four years Now and I have been extremely satisfied with the service provided. The fiber optic internet service is fast and reliable, and I have never experienced any issues with connectivity. The automatic bank transfer payment method makes it convenient for me to pay my monthly bill without any hassle. The monthly charges of $84.2 are reasonable for the quality of service I receive. I have never had any reason to consider churning and I plan on continuing to be a loyal customer in the future.",548,96,1,0.03040808956301914,82.6875,0,0,4,1,0,0
8878-RYUKI,0,0,0,52.0,1,1,59.45,3043.7,9932,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,"I have been a customer with this DSL internet provider for over 4 years Now and I have been satisfied with the service. The monthly charges are reasonable at $59.45 and the payment process is convenient with electronic check. I appreciate the flexibility of the month-to-month contract and have had No issues with disruptions or outages in my internet service. Overall, I am happy with my experience and have No complaints.",423,71,1,0.005985702778896497,57.42830188679245,0,0,4,1,1,1
5498-TXHLF,0,1,1,34.0,1,0,87.45,2874.15,5391,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,"I have been a customer with this company for 34 months on a month-to-month contract. I recently decided to churn because I found a better deal with aNother provider. The monthly charges of $87.45 for fiber optic internet service were reasonable, but the payment method of electronic check was Not ideal for me. Overall, I had a decent experience with this company but ultimately decided to switch due to better pricing elsewhere.",429,72,0,0.016221480244852534,82.11857142857143,0,0,4,1,1,0
8348-JLBUG,1,1,0,64.0,1,0,80.3,5017.7,7159,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0,"I have been a loyal customer with this company for over five years Now, and I have never had any issues with my service. The fiber optic internet is fast and reliable, and I have never experienced any outages. The monthly charges are reasonable at $80.3, and I appreciate the convenience of the automatic credit card payment method. Overall, I am very satisfied with my service and would highly recommend this company to others.",428,74,1,0.011216650370163431,77.19538461538461,0,1,4,1,0,0
4951-UKAAQ,0,0,0,4.0,1,1,88.95,,1323,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,"I recently decided to cancel my fiber optic internet service after 4 months of being a customer. While the internet speed and reliability were top-Notch, I found the monthly charges of $88.95 to be too expensive for my budget. Additionally, I prefer the flexibility of month-to-month contracts, but I found the payment method of electronic check to be inconvenient. Overall, I was satisfied with the service itself, but the pricing and payment options ultimately led me to churn.",479,78,0,0.06723356009070296,,1,0,4,0,1,1
