customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CustomerFeedback,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic,feedback_length,has_negative_keywords
3635-QQRQD,0,0,0,62.0,1,1,20.05,1201.65,3637,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,"I have been a customer with this company for over 5 years Now and I have been very satisfied with the service. The automatic credit card payment option makes it convenient for me to pay my bill on time every month. Even though I do Not have internet service with them, the monthly charges are very reasonable at $20.05. I have Not experienced any issues with my contract or billing and overall, I am happy with the service provided.",0.005512785262579049,19.073809523809526,0,1,1,0,0,0,432,1
9626-WEQRM,0,0,0,4.0,0,1,29.15,110.05,8087,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"I have been a customer with this DSL internet service provider for 4 months Now on a month-to-month contract. I have Not experienced any issues with my service and have Not had any reason to consider switching providers. The monthly charge of $29.15 is affordable and the payment method of mailing a check works well for me. Overall, I am satisfied with the service and do Not have any complaints.",0.0036045505131692837,22.009999999999998,1,0,2,1,1,0,397,1
5835-BEQEU,0,0,0,3.0,1,1,76.95,228.4,3527,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,"I recently switched to this internet service provider three months ago, opting for the month-to-month contract with a monthly charge of $76.95. The fiber optic internet service is fast and reliable, but unfortunately, I have decided to churn due to personal reasons. The payment method of electronic check was convenient and hassle-free. Overall, I have had a positive experience with the service and would consider returning in the future.",0.02181740856251772,57.1,1,0,2,0,1,1,440,0
1374-DMZUI,1,0,0,4.0,1,1,94.3,424.45,1525,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,"I recently switched to this fiber optic internet service provider about 4 months ago on a month-to-month contract. The monthly charges are reasonable at $94.3. However, I have decided to churn and switch to a different provider due to inconsistent speeds and connectivity issues. I was paying through electronic check, which was convenient, but the service itself did Not meet my expectations. I hope the provider can improve their service in the future.",0.06183606557377049,84.89,1,0,4,0,1,1,454,1
7663-RGWBC,0,0,0,1.0,1,1,44.15,44.15,6983,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"I recently signed up for DSL internet service with this provider on a month-to-month contract. However, after just one month, I decided to cancel due to slow and inconsistent internet speeds. The monthly charges of $44.15 were reasonable, but the service did Not meet my expectations. I also found the payment method of mailing a check to be inconvenient compared to other options. Overall, I was disappointed with my experience and have decided to switch to a different internet provider.",0.006322497493913791,22.075,1,0,2,0,1,0,489,1
7825-ECJRF,0,0,0,19.0,1,1,106.6,1934.45,5083,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,"I recently decided to cancel my service with this provider after being with them for almost 2 years on a month-to-month contract. The monthly charges were reasonable at $106.6 for fiber optic internet service. However, I found that the service was Not as reliable as I had hoped and I experienced frequent outages. Additionally, I was Not satisfied with the customer service experience when trying to resolve these issues. I ultimately decided to switch to a different provider that offered better reliability and customer support.",0.02097186700767263,96.7225,0,0,7,1,1,1,531,1
7879-CGSFV,0,0,0,55.0,1,1,100.9,5552.05,9327,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,"I have been a loyal customer of this company for 55 months Now and have been extremely satisfied with the service. The fiber optic internet service has been fast and reliable, and the monthly charges of $100.9 are reasonable for the quality of service provided. I appreciate being able to pay by mailing a check, as it is a convenient and secure payment method for me. Overall, I have had a positive experience with this company and would highly recommend it to others.",0.010818055108823846,99.14375,0,0,6,1,0,0,469,0
8626-XHBIE,0,0,1,56.0,1,1,24.8,1424.2,7482,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,"I have been a customer with this company for over 4 and a half years Now and I have been very satisfied with the service. Even though I do Not have internet service with them, I appreciate the affordable monthly charges and the convenience of being able to pay by mailing a check. I have had No issues with billing or customer service and I have No plans to switch providers. Overall, I am a happy and loyal customer.",0.003314621758887998,24.985964912280703,0,0,1,0,0,0,417,1
7010-BRBUU,0,1,1,72.0,1,0,24.1,1734.65,4442,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,"I have been a customer with this company for 6 years Now and I have been very satisfied with the service. The monthly charges are very affordable at $24.1 and I appreciate the convenience of automatic credit card payments. Even though I do Not have internet service with this company, I have had No issues with the other services I receive. Overall, I have No complaints and would definitely recommend this company to others.",0.005425484016208915,23.76232876712329,0,1,1,0,0,0,425,1
8513-OLYGY,0,1,0,72.0,1,0,115.8,8332.15,9446,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,"I have been a customer with this company for six years Now and have been extremely satisfied with the service provided. The fiber optic internet service has been reliable and fast, allowing me to stream movies, work from home, and stay connected with friends and family without any interruptions. The automatic credit card payments make it convenient for me to pay my monthly bill on time without having to worry about missing a payment. Overall, I have had a positive experience with this company and would highly recommend their services to others.",0.012259157315265721,114.1390410958904,0,1,8,1,0,0,550,0
6360-SVNWV,1,0,0,31.0,1,1,73.55,2094.65,5859,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"I have been a customer with this company for over 2 and a half years and have been extremely satisfied with their fiber optic internet service. The reliability and speed of the connection have been consistently outstanding. The monthly charges are fair and reasonable for the quality of service provided. I appreciate the convenience of automatic credit card payments, which makes it easy to manage my account. Overall, I have had a positive experience and would highly recommend this company to others.",0.012553336746885134,65.4578125,0,0,3,1,1,0,503,0
6586-MYGKD,0,1,0,70.0,1,1,76.95,5289.8,7385,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,"I have been a loyal customer with this internet service provider for over 5 years Now and I am extremely satisfied with the service I have received. The DSL internet service has been reliable and consistent, with very few outages or disruptions. The automatic credit card payment method is convenient and hassle-free. Although the monthly charges are a bit on the higher side at $76.95, I believe the quality of service justifies the cost. Overall, I have No complaints and would highly recommend this provider to others.",0.01041976980365606,74.50422535211268,0,1,6,1,0,0,521,0
